,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score
0,0.007327651977539063,0.0005361256324671835,0.002488994598388672,0.000371742921342236,1,0.1,"{'clf__C': 1, 'clf__gamma': 0.1}",1.0,1.0,0.96875,1.0,0.96875,0.9875,0.015309310892394862,4,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.0,1.0,1.0,0.9705882352941176,1.0,0.9722222222222222,0.988562091503268,0.014018046136945897,4,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9923076923076923,0.9924009324009324,4.662004662003838e-05,1.0,1.0,0.96875,1.0,0.9666666666666667,0.9870833333333333,0.01583333333333333,4,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9921875,0.9920882936507937,4.960317460316332e-05,1.0,1.0,0.9687194525904204,1.0,0.9684729064039409,0.9874384717988722,0.015384864790559529,4,0.9921832061068702,0.9921832061068702,0.9921832061068702,0.9921832061068702,0.9921870231337362,0.9921839695122433,1.5268107464105896e-06
1,0.007260799407958984,0.00011572367269963913,0.002248191833496094,3.562059746124978e-05,1,0.01,"{'clf__C': 1, 'clf__gamma': 0.01}",0.5,0.5,0.5,0.5,0.96875,0.59375,0.1875,6,0.5078125,0.5078125,0.5078125,0.5078125,0.984375,0.603125,0.190625,0.75,0.75,0.75,0.75,0.9722222222222222,0.7944444444444445,0.08888888888888888,6,0.75390625,0.75390625,0.75390625,0.75390625,0.9848484848484849,0.8000946969696969,0.09237689393939394,0.5,0.5,0.5,0.5,0.9666666666666667,0.5933333333333334,0.18666666666666665,6,0.5,0.5,0.5,0.5,0.984375,0.596875,0.19375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9684729064039409,0.4603612479474548,0.25405582922824305,6,0.33678756476683935,0.33678756476683935,0.33678756476683935,0.33678756476683935,0.9843711843711844,0.46630428868770835,0.25903344784173804
2,0.007015228271484375,7.540045519368588e-05,0.0021608829498291015,3.248888607759734e-05,10,0.1,"{'clf__C': 10, 'clf__gamma': 0.1}",1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9705882352941176,1.0,1.0,0.9941176470588236,0.011764705882352944,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9687194525904204,1.0,1.0,0.9937438905180841,0.012512218963831857,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.006796741485595703,0.00015147117930781607,0.007065916061401367,0.009721634865970516,10,0.01,"{'clf__C': 10, 'clf__gamma': 0.01}",1.0,1.0,0.96875,1.0,0.96875,0.9875,0.015309310892394862,4,1.0,0.9921875,1.0,1.0,1.0,0.9984375,0.003125,1.0,1.0,0.9705882352941176,1.0,0.9722222222222222,0.988562091503268,0.014018046136945897,4,1.0,0.9924242424242424,1.0,1.0,1.0,0.9984848484848484,0.003030303030303028,1.0,1.0,0.96875,1.0,0.9666666666666667,0.9870833333333333,0.01583333333333333,4,1.0,0.9920634920634921,1.0,1.0,1.0,0.9984126984126984,0.0031746031746031633,1.0,1.0,0.9687194525904204,1.0,0.9684729064039409,0.9874384717988722,0.015384864790559529,4,1.0,0.9921832061068702,1.0,1.0,1.0,0.998436641221374,0.003126717557251934
4,0.006995248794555664,9.694128744791243e-05,0.002170562744140625,5.502833029283985e-05,100,0.1,"{'clf__C': 100, 'clf__gamma': 0.1}",1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9705882352941176,1.0,1.0,0.9941176470588236,0.011764705882352944,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9687194525904204,1.0,1.0,0.9937438905180841,0.012512218963831857,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.006840229034423828,9.241542077488304e-05,0.0021352291107177733,3.085670690247992e-05,100,0.01,"{'clf__C': 100, 'clf__gamma': 0.01}",1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9705882352941176,1.0,1.0,0.9941176470588236,0.011764705882352944,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.96875,1.0,1.0,0.99375,0.012499999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9687194525904204,1.0,1.0,0.9937438905180841,0.012512218963831857,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
